x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36
-90.0551825762,442.5496500917,-68.023532629,-271.5095151216,-260.4188602418,140.2177913114,-359.5764180645,-400.8573116735,-208.8365200907,84.6091140993,25.3852419555,-350.2343418077,-388.58158933,109.2290026136,-188.1483057514,-208.5723229684,-475.0298489816,173.3283605427,129.7609098256,-108.3836331964,396.2799333967,276.8476130441,-22.1614884213,-468.132156413,102.8474150226,-443.4909978881,246.798935812,-50.2799637616,-55.3474212065,-224.1047383286,471.6650699265,274.8378594406,199.90968192,-117.9704936221,269.9166825041,489.688871894
200.877668336,150.9772087447,473.9524670877,-280.8780353516,282.8615596518,54.2391943745,-401.8558096141,9.4085843302,130.0808247179,268.4259642847,435.187746305,200.4594672471,122.2715042531,17.1768525615,-308.6349507794,-227.6162514463,453.6640732549,-267.9133410566,180.4786785506,305.1557247527,-247.7277801372,439.2012078315,-345.2926254831,-333.1552841701,-340.8597405069,170.342546422,-52.8170387261,304.0336305276,-106.7654308863,-406.5938284621,377.5257687084,75.6015502848,-364.739859011,-182.8093398362,-476.5721452422,251.9550966099
-390.6853925437,-249.391626101,474.9420816079,351.5732134692,-108.9945579879,128.4669572487,144.1553980112,-180.2205843851,32.640742138,-407.0427175611,-166.9533224776,15.5117246322,-294.4400715642,345.7188294269,496.3727965951,-462.3998282477,446.086934302,383.1122177653,-32.9491072334,224.3583826348,-208.6573876441,95.2881462872,-492.1206920408,-72.471067775,-21.2327493355,141.1856655031,-92.5148706883,102.5715302676,-80.2860767581,-368.0887878872,-468.2569885626,4.7934758477,-436.047477182,350.0515022315,315.6046574004,367.4833113328
292.0203586109,-13.8266282156,-384.1366148554,-184.0849677101,83.9501689188,-49.506411422,-54.2532447726,165.718595963,232.4475594796,-253.8620936684,339.7936406545,-88.2749469019,362.9706408829,447.5680715404,276.5857959166,-422.5219516084,-326.4400754124,-478.3460977487,437.135306187,-66.9015813619,-414.874559734,203.2752162777,446.5654827654,426.0762464255,63.4809210896,-76.1548364535,65.6670429744,-334.0043025091,389.6890277974,-496.5028455481,276.6749002039,75.053805951,429.3211190961,-399.9440781772,139.8788583465,-56.0227627866
425.4293199629,190.5878582038,210.1382357068,-206.6669175401,-450.8808013052,46.3728480972,388.46224593,-115.0257014669,-236.961542163,387.3629239388,408.6695834994,-490.3030134738,477.252622135,184.8278706893,402.0280349068,-114.8102614097,383.9395008981,-128.8014873862,233.4044044837,-172.1681021154,370.7103119232,-471.7806926928,-218.1018679403,361.9077336043,-416.7145667598,278.2771200873,3.5633980297,-109.9653746933,-188.0494174548,453.4432790242,21.1980217136,275.1550199464,-469.5736942813,-125.0795475207,-211.9522467256,-281.4084622078
367.9773844779,-404.0922876447,420.9223049693,441.1868257448,26.9876588136,-418.4141955338,-287.3836988583,-57.8250479884,134.4219185412,229.1898867115,-5.5683325045,413.0394663662,-45.6816381775,228.7107063457,-59.1527442448,-180.1690720022,-101.5906375833,-433.8427442126,404.9985362217,-189.5946394652,482.8969370574,48.8288155757,-334.092324134,-89.6904212423,-426.9066075794,-19.353015814,-266.1330238916,102.2692839615,-160.139745567,-468.7010846101,-459.1287965886,422.3160543479,-134.0673565865,-270.0592847541,113.6029371992,324.5703084394
53.1803946942,-197.1020451747,305.929119233,-249.2867428809,237.7143618651,265.285639558,-344.2499595694,190.9307353199,-27.1260719746,92.1120229177,126.7738118768,-312.5388817862,159.0152867138,-430.0710428506,-204.0166431107,92.2815552913,-23.8955845125,386.9148241356,-122.5438117981,406.1580630951,298.5735302791,125.3296504729,415.4403908178,306.6556393169,-38.6636881158,179.3974484317,132.9211085103,5.0756866112,307.068827562,-94.2088486627,-368.1162977591,69.3845944479,146.8833419494,-331.6667932086,-323.7921390682,25.5200588144
-84.3673930503,37.2282555327,-304.7050577588,-177.9042244889,-36.2984640524,-68.2816994376,389.4809298217,5.994474981,-250.8550346829,-120.5659657717,-352.1837550215,-152.369490359,125.9782570414,316.5709939785,-391.297812108,457.6727519743,105.9499271214,-299.5701283216,124.8548664153,435.7447312213,-438.2950393483,-424.7258440591,-367.2605128959,452.5607973337,189.328242559,39.7780835629,-449.7453346848,130.1603447646,-395.0806097128,-119.8066212237,410.1200685836,-112.0001920499,-387.2247459367,-86.3040755503,487.4054635875,-176.3657573611
-179.2814345099,-183.0672980286,187.9245131277,447.2975200042,-270.5738754012,464.8779276758,203.3379990608,-498.2442813925,8.3626490086,-448.9541333169,427.8817423619,408.4511385299,-161.7076178081,180.070145987,438.9489251189,414.5918213762,44.7490280494,96.9186895527,-87.5800163485,42.6684580743,128.7791021168,390.3741980903,19.1542715766,-74.1535499692,-298.7109995447,-435.7677726075,51.0462881066,-65.0314800441,15.9183023497,-461.0883700661,487.764602527,-140.3175978921,-317.8649581969,-356.3509895466,-191.0801860504,-484.6845311113
-92.9142674431,389.910269063,221.8991057016,458.2751761191,230.8925325051,-389.200466685,-292.2427076846,276.8135699444,405.6761339307,198.7900608219,64.5577027462,21.3144742884,232.3734443635,-499.5148512535,-346.1050135084,13.0391693674,149.3235728703,-318.705686368,-486.469368916,-90.6832655892,-113.6415540241,26.4045409858,-218.8755315728,358.9430549182,-244.06926753,-72.1773738042,-85.1181782782,418.7809247524,451.0095031001,116.7260454968,-185.3485093452,-152.3941024207,-287.6766636036,18.3164752088,-154.9971085042,-36.3999297842
226.3837442733,-168.40431327,-371.2905338034,-280.0006265752,29.470872134,316.9520990923,13.9358378947,219.6315177716,346.9248195179,-234.5517347567,-111.0039781779,356.1418079771,-324.6266283095,0.259374734,359.3150693923,8.3780018613,-190.9187389538,228.7568226457,-284.0760909021,-466.858101543,-484.1123744845,-476.6778373159,475.5884129554,214.4641764462,499.4191224687,-262.8008471802,106.1632987112,286.5661825053,317.8355228156,-138.3616379462,-444.0461318009,-83.3367393352,359.4252537005,-139.7543302737,148.973908741,-195.5107105896
51.4895035885,384.0911281295,419.5973915048,173.366217874,-233.9709219523,-349.283169955,-402.2362544201,-384.7272740677,-111.2943538465,475.7979442365,-263.9435795136,-99.7390374541,-313.9993590303,-387.2257662006,-103.4516505897,288.1116420031,292.3733131029,-81.7204788327,-476.0844679549,448.3472681604,372.5433940999,336.8314658292,126.4527398162,291.2029926665,248.7039379776,-32.9085518606,-94.027465675,-319.612422958,274.0087560378,265.1687846519,-308.2303670235,-427.7770631015,350.9010174312,-406.593374908,385.1486523636,193.4072016738
-405.1560410298,-457.5808462687,438.7170937844,-481.7974194884,430.7707999833,-35.1573964581,109.6413666382,-257.546139881,422.0289168879,40.0133514777,-495.5974882469,493.0150690489,104.2732754722,-479.0544090793,-467.4532311037,-486.4549054764,152.4037634954,450.0581724569,127.7119186707,454.2220104486,109.3370770104,-371.7419169843,133.6022480391,452.9877514578,365.1462099515,12.3574254103,-308.7471192703,-112.8320787102,-368.7438522466,-477.9236805625,-463.2990416139,333.0078814179,-136.5304905921,332.0474624634,-278.2918661833,-251.3932073489
-165.6339671463,189.916789066,-68.5207676142,371.4620838873,163.2507140748,-245.2433537692,194.9551948346,-388.0349756219,296.1655994877,-344.763178844,-434.7456162795,230.4277000949,-201.6387889162,56.8770207465,-67.9079559632,-329.0124912746,287.0604852214,-374.418723397,144.5168498904,-105.2988488227,242.2509253956,-488.6910663918,-430.7527579367,338.3978991769,453.4980277531,-58.64009168,435.9825882129,-440.6325798482,288.2309560664,297.6847765967,188.0465038121,497.5949539803,78.3993541263,-342.0506725088,154.3483808637,133.2422965206
403.2825776376,-29.7105759382,-345.6461131573,-274.2226263508,140.3206884861,369.8163968511,-495.8113161847,-100.7910836488,4.2602387257,-398.1637908146,61.1685761251,60.2633254603,-154.2846048251,-61.3505896181,-119.3562783301,-20.9669149481,-390.9357832745,-457.7086404897,290.8796197735,-186.2242775969,128.5688839853,-142.7619401366,-399.9250791967,459.1947239824,-314.2665214837,122.5748774596,115.9703349695,113.4246522561,328.135268297,-30.539250467,-273.1789243408,-318.1796199642,355.1286840811,-352.1999558434,-424.6567031369,-205.2090317011
51.8065067008,-288.0375608802,-47.2840545699,296.8983864412,-28.8128466345,-257.5096990913,34.489269834,-338.8377167284,154.4962059706,-382.2611290962,337.2042020783,391.0308815539,56.0332494788,-249.1716584191,171.9389134087,-222.6770818233,466.287964955,-98.1654394418,133.4624462761,103.3395198174,-172.6857074536,-328.6826116964,-168.6534411274,441.6175647639,266.4183555171,-306.692826096,413.6733175255,-392.5451976247,492.8643619642,-428.6606977694,499.6531479992,-329.5337539166,-473.8007425331,-169.0795482136,280.0357630476,-438.9243535697
-1.6099689528,-58.7442899123,-315.2771024033,137.7413524315,18.9153067768,-90.4349419288,59.9342072383,314.225435257,186.8967358023,173.4440047294,73.3927572146,-487.9250065424,444.4151367061,285.21001013,-475.3536004573,-267.9626932368,351.0165852495,-464.2450520769,433.4100233391,322.2695649602,384.5847202465,-284.5998941921,-270.4200004227,51.0546914302,76.2031795457,-253.1568659469,192.5559611991,288.0452931859,177.2487419657,19.6115183644,-389.2067829147,-398.3995802701,98.2551961206,375.0858805142,68.4006512165,-390.2505557053
58.9111200534,119.1991111264,379.465546459,-322.5537813269,-161.4013719372,327.1445003338,317.6235835999,299.5759625919,-26.790460106,-267.2592978925,172.9821427725,310.8788444661,-59.2547128908,106.0438929126,279.7129242681,135.1242759265,33.7104671635,-428.1742065214,-323.8884424791,406.948632095,-414.3332811072,300.5451005884,261.5118534304,229.7265646048,14.3770235591,-365.361017175,377.3853927851,-283.6965946481,-88.6645573191,-185.2116435766,147.9088710621,-95.5989887007,267.8000726737,-84.172564093,311.7185425945,53.5517376848
44.0595997497,-490.3027480468,481.7136526108,161.367112305,97.0616862178,315.7649347559,61.2648259848,-322.0652802847,48.8356468268,-219.2794871517,-430.3383608349,303.169993218,378.082301002,429.2398123071,233.5327169858,-15.6198791228,476.6953731887,-180.8551736176,367.0995063148,-158.5905803368,-431.8810477853,375.2304054797,497.4317462184,335.3664977476,-495.265818201,67.3935324885,-316.8950253166,-54.6890636906,-159.0899629518,174.9953362159,146.6210638173,260.2246375754,-404.5103196986,395.0575725175,-267.3716926947,283.9627000503
-438.894118648,-493.4516390786,-441.697942093,382.6876985841,-167.8429897875,62.8732414916,-289.4258452579,-380.1796021871,321.4269783348,223.2313011773,-151.5154531226,479.7820961103,-302.3030064069,193.3728666045,17.7744477987,-264.8517945781,-364.1096344218,409.3753364868,371.2874511257,228.1978880055,321.9094076194,331.4202912152,180.8409602381,394.0240503289,362.2208740562,-153.7629892118,-294.556973502,380.947958678,-407.6516041532,-400.5102803931,-376.2817876413,-168.00392,358.1191571429,-91.3191828877,198.4964050353,129.084893968
-470.1821571216,-351.5145094134,95.6414509565,445.8708865568,-248.0022371747,-173.5982224345,334.6780971624,-65.2144593187,-59.4143662602,422.7497130632,154.4346753508,-416.4062575437,460.0301166065,-273.822681047,-137.798587326,19.1456470639,-219.1057349555,489.9148005061,-1.9401470199,391.9529337436,-447.0355906524,-327.1716800518,225.5747211166,234.3434845097,-389.0500976704,235.0093214773,-198.3281793073,-301.7072565854,206.1401214451,-402.9733464122,226.9676094875,-355.3816545755,100.5326816812,-347.2142838873,369.5319015533,-277.3237889633
19.0806370229,-311.7294944823,-237.6122903079,450.2388485707,164.3353649415,-15.5162289739,218.7434276566,420.7942490466,288.9509322122,398.3238642104,-370.8071853034,-156.3623836264,17.4210802652,-203.8999334909,53.8201355375,-444.9776862748,260.0272097625,277.3204259574,-75.5948498845,477.3613121361,11.5807196125,-362.8414683044,-276.5567186289,-88.7682465836,72.082886938,497.0852439292,-488.2974787615,184.2745463364,102.3056306876,450.7396803238,-418.1853579357,-441.3101854734,-100.2867924981,479.881612584,370.2703677118,134.0769426897
431.1807481572,-145.1584342867,322.1977199428,177.0855127834,276.2186489999,406.8398163654,-243.1992497295,-449.7881941497,409.8213179968,-133.1013068557,-33.661452122,251.9778343849,-8.5316081531,-390.7343833707,-72.7804568596,-221.1350961588,382.4410405941,-313.4238282219,285.7205350883,105.0393786281,396.8413379043,-287.6268229447,-144.0115701407,-402.4565690197,-87.554750964,467.3037747853,-25.4496140406,268.3405340649,-0.6379578263,277.8467219323,-230.1383963786,63.9741765335,213.989412412,-479.9400027841,-351.6266359948,211.1299969256
461.8638935499,-453.5335791297,461.1359299161,311.5816209465,-247.6904001087,67.4473475665,-412.4250090681,372.8732774034,-118.8198495656,-5.2086664364,457.9470758326,-283.4889837541,400.6517394446,-246.2081061676,-19.6383730508,-62.1321061626,-254.3048481457,-101.5808619559,-269.543774426,-222.2149739973,232.9342006706,-74.883593712,431.443809066,276.1062611826,-482.0622303523,-19.9053911492,450.0947119668,-258.168538101,-38.6179713532,-52.2409230471,-13.1901479326,313.1875060499,-257.5794556178,-137.9086715169,168.9606485888,-278.3739320003
369.3266059272,272.2726217471,85.9597474337,-274.5202966034,137.3767503537,-108.951816801,-153.1819137745,471.5779065155,-190.1175910607,-306.3505319878,166.6103955358,220.9229874425,52.6555874385,-17.5375961699,245.6249487586,218.5196215287,-340.7153440639,-402.7864360251,368.3704873547,202.7877662331,253.9925794117,-146.7119264416,212.6550599933,93.5988840647,116.4491209202,160.3801292367,-491.1627499387,27.6618497446,-87.287212722,-36.1809888855,-93.8765681349,216.5225353092,94.2565491423,169.8260852136,267.0194264501,-204.4936497696
75.2306352369,401.2909289449,496.6498310678,193.718555849,-172.2264159471,390.6297422946,314.085714519,-161.3897075877,-476.8127757125,207.6787818223,457.2916259058,-299.6359094977,19.2706394009,-118.3595247567,-268.5295986012,-176.9618783146,-198.2863056473,402.0633460023,478.6633192562,-105.5856025778,422.7805617265,-327.0918400958,-432.5551372021,45.8095711656,-78.533148393,93.3782565407,408.3623238839,345.5846258439,240.8131761476,347.0573108643,-7.7696740627,415.0918796659,449.2287053727,186.8586270139,-467.0504024252,283.8866966777
283.7171959691,434.9187854677,-319.9653266929,342.7556809038,-305.264454335,420.3175157309,276.494090911,36.1920180731,279.2519498616,387.5274229795,173.4049618244,417.1986528672,-142.2340823337,471.7810163274,223.5490204766,188.3928133175,318.0188140832,-57.7853019349,-197.5661595352,-494.4409411401,-68.8976976089,36.399660632,-230.8995597996,271.1005541496,387.0196267962,-361.1254934222,-436.1668592319,343.5973888263,-158.6793940514,75.4268486053,-300.9509877302,-83.2492234185,-169.694733806,-59.3884917907,-142.3780787736,51.6328504309
-206.6784906201,354.6104431152,-62.2758739628,329.3897327967,53.2456049696,-101.1129468679,-405.2948877215,208.8228049688,-315.1113418862,-76.3216349296,262.2850532644,224.8961795121,-169.9052662589,402.1925702691,-349.4644262828,-448.6113567837,188.9269389212,295.0678402558,205.1974013448,-247.2700793296,131.7786849104,-195.6377667375,-83.9431751519,167.0584771782,-248.1688451953,26.2207728811,-307.4660697021,417.7680239081,427.1850064397,-301.5895118006,185.0767205469,-415.5524061061,-189.288765192,-376.2741507962,-39.6514642052,-422.1552945673
-164.0351843089,60.6599496678,-488.2215461694,460.4736231267,180.1914079115,476.9980912097,-93.0733927526,-284.5088075846,260.4726110585,-236.8199881166,-233.5382164456,-76.8017158844,193.5644433834,237.6053719781,433.4926088341,-289.7160202265,-257.1503007784,74.8967169784,-210.8732447959,-146.6230228543,-293.1423471309,156.5733891912,-471.0427252576,184.9168222398,-102.963256184,496.5564222075,-376.2041591108,136.6987936199,496.62935175,-150.477337651,-72.6111643016,-375.8350727148,339.9338531308,268.2761424221,-82.8682989813,232.5022849254
-334.0915255249,-76.2681979686,160.4000576772,-156.2254512683,318.8432245515,-201.9185540266,354.8648068681,212.8157229163,-206.1393675394,415.6520641409,-135.7508180663,436.0036100261,-87.3189661652,430.1388910972,344.349949155,489.6020558663,-258.2393107004,-228.0930504203,440.1037138887,-176.8733155914,290.1873844676,179.3769304641,-211.9243736379,187.0545223355,-174.6377297677,-136.3216596656,-158.1311528571,289.7166060284,267.0036992058,-468.8214450143,-482.0261118002,-412.8608857282,47.0942487009,-486.9578024372,-299.7854608111,-494.2382853478
337.138203904,281.7995664664,205.3197184578,-191.4863605052,-311.2585968338,-323.2355085202,380.8096847497,268.3784812689,-362.8593003377,423.7402966246,-196.8274009414,-78.1252495945,-51.0666323826,-276.8869404681,361.1932983622,-424.2276865989,5.2719251253,-394.7504651733,428.9326560684,71.1578107439,-50.670357421,383.3063407801,229.6764040366,171.3283532299,-484.3620108441,327.683866024,382.7427430078,-242.7113587037,-249.8037191108,-451.10513689,275.9646726772,138.2597587071,-268.230414018,-148.5665873624,41.3689496927,287.9417217337
436.5233439021,-352.1517082118,386.2412418239,-443.4417299926,74.8444562778,-89.2188404687,498.9514574409,-122.8469735943,310.9177523293,-405.3302556276,-385.6055927463,126.8036081456,188.2470077835,-132.5347963721,487.6802503131,441.9747423381,269.5018476807,-482.4400087819,-369.2274591886,394.0944410861,-454.7216692008,492.9060959257,272.7619940415,310.8399030752,286.2573312595,126.9726324826,29.0390425362,59.1920455918,-159.2853628099,-109.0900795534,-476.9639950246,-333.8641976006,-255.5677737109,-327.57084677,-483.22031321,-483.8039898314
-293.6569689773,-492.6759866066,-405.3068403155,7.9355589114,372.9425990023,46.2682629004,-369.3011575378,155.4462839849,-414.2999355681,-139.0164229088,-449.0170022473,371.2436286733,491.6739296168,-436.2571691163,-174.2408387363,-465.7740914263,-265.1543337852,-448.8860894926,-428.5057019442,104.6679825522,154.7874868847,-486.7028035223,-14.0186962672,387.7756409347,345.2041372657,-154.0583609603,-258.8699529879,172.7020195685,-397.1518469043,68.9098839648,168.4242486954,-293.6469456181,-324.2133883759,-54.4170588255,412.4958068132,-182.967748493
-138.9464400709,-272.815445438,-209.1896990314,148.7306547351,-283.8807897642,-184.4318760559,253.461597953,-70.9173073992,92.8178993054,-9.5617352054,295.9202416241,-468.4927943163,41.6061729193,274.9524926767,126.5504816547,-66.049925983,-101.1025994085,-231.3851364888,110.0131343119,-9.2468461953,-411.7401638068,-116.9324107468,-283.0244237557,208.5116356611,455.0661011599,295.9696687758,362.2293439694,-11.4091588184,246.2715622969,86.1533642747,-20.4020487145,102.7710093185,272.358333692,-473.4795945697,228.4542750567,-368.9934206195
327.5806726888,-351.6276427545,194.2093865946,77.1659282036,-72.2401649691,-140.4492883012,468.8143357635,362.5487582758,356.9870917127,-117.9428785108,-265.9561410546,75.1391262747,-136.7001994513,479.7506649047,169.4327211007,-344.2512205802,169.7369273752,-231.4563635737,-87.1004811488,102.2165631875,-46.2177940644,217.5387102179,173.1082480401,430.3300771862,-442.3854500055,-172.2577922046,-136.71101816,297.9206279852,152.0007909276,-322.7017777972,351.2219497934,-12.683160603,-165.8764416352,114.6480520256,-110.1847956888,124.1419082508
453.0568546616,-473.4362442978,-42.9577049799,9.8559791222,-350.5549025722,223.7536385655,-372.59096466,-136.3420444541,499.2617061362,91.5028508753,-111.5807103924,-336.9965259917,99.3889328092,429.7984153964,-378.0251564458,-468.8034299761,-179.2473644018,389.5490085706,150.1940079033,310.6959196739,-133.6716962978,379.8031890765,352.2056937218,-478.8989485241,145.3723195009,272.5789020769,233.6132531054,337.9506841302,-62.8452659585,-240.3815425932,-92.5843329169,-64.8801457137,-440.6056045555,-258.3952988498,150.2141221426,-351.244059857
-358.9128521271,-248.3045961708,-255.3458726034,401.9210697152,87.4257613905,364.7762867622,-204.9416196533,-453.7992030382,-3.2051019371,131.8556317128,97.607142292,483.2451776601,-98.2913710177,16.9304492883,-449.9347652309,-53.5988435149,164.2405381426,390.7297612168,-4.8962584697,-291.4122249931,234.736172948,210.8644875698,-0.5518514663,-274.9636853114,-314.6572671831,-444.6880952455,127.1836413071,-424.535643775,-170.5643362366,325.203449931,-305.6105514988,-396.5375195257,393.9101402648,447.7344257757,72.5014293566,-468.4723224491
385.6768445112,70.7326307893,-196.669857949,-430.3001752123,-55.0442482345,-128.6765947007,332.4757716618,-79.6991642565,496.1496307515,-213.1481640972,-381.1917370185,310.4768591002,184.5772392116,189.6647876129,-303.9091932587,198.1904348359,-13.3562497795,-478.4862347879,81.8520886824,-311.9409619831,208.2534222864,115.2739096433,408.6041897535,410.6242982671,362.5881010666,18.2213778608,246.7017611489,316.5054726414,-492.5149250776,301.6542796977,-96.5148471296,-125.0325492583,-422.0524500124,-435.5267486535,101.9358849153,236.4224819466
-447.3401592113,-446.0554523394,146.0129544139,39.7298899479,-259.7354212776,-373.2235319912,232.0988150314,-115.2100386098,-335.1159035228,-292.9892176762,-269.779864233,-190.1763621718,-294.1165962257,-217.6311532967,273.2087522745,-180.4944709875,429.4286137447,406.7184804007,-282.492808532,143.3687051758,-402.167074848,-222.0262042247,405.5877709761,-286.3261168823,-283.0447680317,-133.4146107547,-299.3600852788,-344.9517097324,396.6157403775,-79.2444590479,138.3800744079,-246.084430255,58.9826912619,322.0964134671,474.4275747798,-295.7430491224
446.5749980882,-413.9997237362,-93.3561613783,-37.0011031628,122.4627667107,231.7249774933,-398.2975436375,-186.8151188828,198.2993874699,-182.189328596,-56.0432258062,81.5073493868,-105.9743049555,-110.1403026842,-128.0641616322,-374.361641705,103.8888464682,59.8473167047,-146.1437628604,-238.2196262479,242.7437002771,-206.6236305982,276.6428319737,-463.9169392176,-51.9971479662,83.9376384392,-260.1061817259,395.4056105576,-417.8963499144,416.0476312973,-487.4536176212,367.0487380587,-11.8526625447,-207.6955684461,260.5834142305,-374.5510755107
-79.9251263961,-301.5960520133,75.1553643495,136.213122867,333.9610053226,-117.377015762,244.4990817457,296.0727270693,94.3300831132,405.7115339674,-206.2415215187,-301.2498654425,-106.4869370312,274.0523968823,-1.3595409691,150.1988340169,391.8084106408,123.9646193571,473.3624183573,-197.8270513937,120.7495909184,438.3794236928,-157.0186507888,-12.4611235224,-434.0992248617,94.3282647058,375.1495620236,138.6957792565,59.9669627845,-135.2520980872,-182.0096974261,-36.9821521454,440.9725163132,425.0890398398,471.4998272248,497.6037694141
226.5603505075,-200.1833342947,-481.2971446663,-161.1102605239,219.8540274985,86.645801086,255.9834429994,313.7324075215,-99.4204184972,41.0294528119,-417.9823556915,-29.4514652342,9.2274919152,86.4606043324,143.3816039935,-185.3766464628,374.7053612024,-326.9874262623,322.3281623796,369.4315487519,36.046677269,-163.4909440763,207.7055424452,-92.9425852373,-86.0268981196,145.9265435115,-412.578147836,-200.9299960919,-30.4419756867,361.7183081806,399.6123345569,284.513937775,-174.241675064,-479.8302506097,492.9781607352,483.9552477933
-164.1426365823,254.7095902264,-95.9111582488,21.1664750241,-255.0501916558,371.4307583869,-363.2369721308,76.2104671448,-130.674187094,-241.0595980473,-488.6623541825,51.8133440055,-173.1229810976,322.059251368,-150.1558236778,331.0741852038,363.8372235,12.222125195,417.2621602193,-74.8660163954,-273.1342301704,432.9953012057,352.0346651785,-353.3756765537,-184.9946905859,-205.762211699,-245.4897230491,54.2267053388,388.2409664802,165.9305845387,-204.6604459174,271.8877773732,-382.1196476929,-284.91785191,385.6646316126,-134.5295556821
-38.2394888438,308.914615307,-72.054204531,-15.0122037157,-310.1040548645,81.151378341,-88.7796743773,-119.9840409681,428.2264225185,201.4905326068,451.387012843,461.5322984755,-26.6519971192,59.8881221376,-460.3268508799,286.6175710224,181.5223288722,-154.213310685,136.8900230154,-289.3781950697,420.6771110184,320.2120922506,-195.3591252677,-400.8159902878,485.6520085596,353.315574117,174.8608625494,-113.4778507985,-222.2353457473,-109.4538015313,409.9607188255,209.8084208556,250.1348741353,16.8354618363,-46.3888724335,342.224560678
-231.8020933308,102.2194884717,2.9474576004,-462.0761740953,-114.2577226274,-329.5411793515,401.3999728486,329.3507206254,397.5680409931,-73.928005062,492.0222563669,418.070522137,-488.7272585183,-39.0338297002,-41.5721638128,296.6463854536,-264.1934459098,-299.2435600609,-386.5123717114,-113.4304660372,-425.8396625519,-87.2079292312,296.3366410695,-470.0673124753,-421.3205380365,-134.2821642756,119.6678811684,258.083647117,-388.1369712763,-418.0753645487,407.3486705311,309.1127164662,257.4319792911,-340.7181259245,-449.5411659591,-438.3758795448
216.5929730982,278.1044687144,101.8117731437,150.4759360105,49.0616187453,-421.3694501668,43.6516613699,-346.5231005102,-13.7490746565,-80.6939466856,-223.1586640701,372.3351405934,-163.2852205075,-334.6984349191,-276.594392024,278.0550010502,270.4087402672,-240.2963005006,340.0795180351,-283.5338101722,-352.7458705939,400.1540797763,389.62584408,441.5684146807,440.352906473,11.3064507023,27.5209541433,-455.3195857443,443.722744938,-351.8184414133,-12.5436745584,178.4655116498,469.859608449,-69.5532066748,19.2587859929,-317.5797541626
437.0732167736,-110.4383529164,-137.3944170773,-187.9649804905,-127.4246620014,373.7086574547,-78.5873210989,182.8975887038,-40.221311152,0.4270668142,177.7158617042,-129.50703362,375.2888473682,479.6645673923,-277.6081701741,239.485624712,34.9003211595,-430.2980857901,-19.9273293838,81.3788035885,-266.4435389452,-116.5572237223,22.7438993752,256.7208898254,-291.9987826608,376.4614472166,187.5502280891,156.6888741218,469.9125033803,-180.5480960757,-471.8482433818,-353.4262981266,-35.7914664783,452.8265325353,-344.4602228701,-342.9645607248
-205.3708727472,331.7440440878,-377.844506409,-432.6182603836,-15.1017401367,185.0573164411,258.3227865398,-368.9206908457,-450.0500177965,9.3512856402,167.0617400669,-193.3294758201,-288.4977078065,219.0265506506,179.2424116284,-472.7824460715,-54.5709109865,-173.2974643819,389.5186898299,-359.3730679713,16.8477063999,159.4055071473,128.3637853339,410.145024769,307.4384154752,117.4552105367,69.7283227928,-76.0743627325,418.1888727471,-499.6085530147,79.0494848043,-415.3043627739,-20.4244782217,-274.2017186247,491.7168417014,284.9662369117
427.5499181822,-168.5178526677,-279.5471921563,-349.6568459086,317.3919902183,407.1859959513,-424.958946649,-285.0157422945,-259.5790610649,254.7225640155,122.1393155865,-204.5180681162,-335.1685157977,-177.2437221371,64.7645681165,498.1007538736,-420.621835161,-391.1829297431,388.5006592609,-469.4128483534,-421.7420360073,-218.3985630982,375.3522126935,-455.3544088267,-141.5488007478,-10.6913638301,310.2519363165,404.3000121601,70.3114517964,-275.4251938313,-71.2309656665,-178.836600855,293.2519433089,-314.5825997926,-189.7532637231,-183.100966271
-377.9376368038,2.1391930059,-46.5792207979,143.0395985954,66.5386244655,314.6658246405,-411.4788905717,274.2868531495,-60.853056144,242.6888248883,-128.9142896421,337.5368886627,-17.5056909211,-218.1435348466,-338.3879610337,-286.4598291926,469.65243062,448.4090195037,410.3982215747,-437.0828685351,-51.7709767446,-114.8026385345,-487.9428339191,144.7904161178,492.528737057,-69.5085152984,-229.6132505871,-109.9005020224,-97.7344368584,377.3228679784,-334.5510214567,200.9836714715,-67.4280929379,-263.9546222053,-285.3335579857,398.8926135935
188.1637005135,467.3199164681,245.8436498418,-105.7712710463,302.2506106645,-73.9802834578,-386.6207408719,65.2090534568,-31.4341285266,-313.3944794536,-221.0147157311,405.6748896837,177.8780021705,-404.4122155756,43.8935691491,-280.7790548541,-53.5732167773,-405.0508821383,309.8246441223,222.8001006879,-398.7020817585,14.1126769595,191.7656813748,5.8122803457,-313.0002710968,404.4451387599,-490.5457836576,397.0141406171,-383.3316280507,345.3282653354,-67.8378921002,-151.4491462149,-405.7977055199,-242.0359365642,102.0161840133,-413.9905762859
60.3850362822,-108.6908187717,233.4119658917,-45.08351814,281.3141806982,47.4411100149,342.7403047681,436.3088323735,42.5530285574,188.7552109547,408.8359056041,305.072600022,355.1948694512,-239.822440315,304.2476610281,490.4451924376,-87.6429495402,-15.0496945716,59.7871295176,-157.7098160051,371.1250810884,499.244669918,-194.8248683475,-421.5599279851,-157.7090313658,384.3125132844,140.4176913202,0.1430301927,403.9123626426,-444.9139917269,330.5414761417,410.5960126035,-112.8090466373,18.3561975136,-487.3843314126,-468.4579530731
